"mzn","version","dzn","solver","timeout","n","mode","learning","solution","proof_of_opt","runtime","failures","restarts","propagations","propagators","peakDepth","nogoods","backjumps","nSolutions","unsat"
"toy.mzn","Gini","toy_38_42.dzn","Chuffed",1200000,38,"LB","True","4337","False","1199950","34687499","40","193129737","4","516","34687499","6033949","39","False"
"toy.mzn","Gini","toy_25_28.dzn","Chuffed",1200000,25,"Simp","True","2181","False","1199951","73695705","248","325525139","4","438","73695705","7680321","247","False"
"toy.mzn","Spread","toy_12_16.dzn","Chuffed",1200000,12,"LB","True","301902","False","1200109","119664906","1632","739515525","4","158","119664906","40030832","1631","False"
"toy.mzn","Spread","toy_31_34.dzn","Chuffed",1200000,31,"Simp","True","14326034","False","1199952","125723720","2","775877478","4","393","125723720","73628676","1","False"
"toy.mzn","Gini","toy_13_15.dzn","Chuffed",1200000,13,"LB-TL","True","3977","False","1199933","129627878","349","764112933","4","143","129627878","77160580","348","False"
"toy.mzn","Spread","toy_3_3.dzn","Chuffed",1200000,3,"LB-TL","True","0","True","150","17","9","333","4","8","17","19","9","False"
"toy.mzn","Spread","toy_39_41.dzn","Chuffed",1200000,39,"LB","True","50842513","False","1199945","43520418","885","246237354","4","540","43520418","4945166","884","False"
"toy.mzn","Gini","toy_23_27.dzn","Chuffed",1200000,23,"LB-TL","True","3779","False","1199949","86761317","214","515950819","4","306","86761317","55870012","213","False"
"toy.mzn","Gini","toy_27_29.dzn","Chuffed",1200000,27,"LB-TL","True","3381","False","1199954","63694731","3","384624476","4","438","63694731","42628673","2","False"
"toy.mzn","Spread","toy_10_11.dzn","Chuffed",1200000,10,"LB","True","95581","False","1199960","134278993","1207","840598742","4","201","134278993","48187006","1206","False"
"toy.mzn","Spread","toy_38_38.dzn","Chuffed",1200000,38,"LB-TL","True","43696338","False","1199947","91842510","741","472010641","4","548","91842510","11940553","740","False"
"toy.mzn","Gini","toy_29_31.dzn","Chuffed",1200000,29,"LB","True","4562","False","1199949","35710566","55","321310661","4","351","35710566","52326158","54","False"
"toy.mzn","Spread","toy_5_9.dzn","Chuffed",1200000,5,"Simp","True","256","True","6860","964258","111","4114764","4","19","964258","12167","110","False"
"toy.mzn","Spread","toy_8_12.dzn","Chuffed",1200000,8,"LB-TL","True","6885","True","187970","20886130","1593","147751367","4","547","20886130","11911651","1592","False"
"toy.mzn","Spread","toy_16_19.dzn","Chuffed",1200000,16,"LB-TL","True","895750","False","1199932","97780541","2322","817495853","4","4228","97780541","91099948","2321","False"
"toy.mzn","Gini","toy_34_35.dzn","Chuffed",1200000,34,"LB-TL","True","4546","False","1199956","53249689","323","327079137","4","447","53249689","23104841","322","False"
"toy.mzn","Gini","toy_3_4.dzn","Chuffed",1200000,3,"LB-TL","True","0","True","80","3","3","63","4","7","3","3","3","False"
"toy.mzn","Spread","toy_11_14.dzn","Chuffed",1200000,11,"LB-TL","True","164259","False","1199933","117074654","1177","903344408","4","647","117074654","85329253","1176","False"
"toy.mzn","Gini","toy_30_33.dzn","Chuffed",1200000,30,"LB-TL","True","4111","False","1199953","35253843","65","435411514","4","316","35253843","111368101","64","False"
"toy.mzn","Gini","toy_19_23.dzn","Chuffed",1200000,19,"LB-TL","True","3703","False","1199936","79062464","183","345453283","4","167","79062464","3562971","182","False"
"toy.mzn","Gini","toy_29_30.dzn","Chuffed",1200000,29,"LB","True","4281","False","1199956","35788421","71","366467093","4","365","35788421","74787961","70","False"
"toy.mzn","Spread","toy_28_28.dzn","Chuffed",1200000,28,"LB","True","14814339","False","1199954","89190273","2234","531107587","4","1389","89190273","22624923","2233","False"
"toy.mzn","Gini","toy_34_37.dzn","Chuffed",1200000,34,"LB","True","4622","False","1199943","50458424","75","267975649","4","474","50458424","9153569","74","False"
"toy.mzn","Spread","toy_14_15.dzn","Chuffed",1200000,14,"LB","True","676724","False","1199942","107987704","1621","915043112","4","168","107987704","104105582","1620","False"
"toy.mzn","Gini","toy_27_31.dzn","Chuffed",1200000,27,"LB-TL","True","4409","False","1199950","18189203","207","344033514","4","796","18189203","103497398","206","False"
"toy.mzn","Gini","toy_27_30.dzn","Chuffed",1200000,27,"LB","True","4072","False","1199956","15385667","92","303215735","4","756","15385667","90126097","91","False"
"toy.mzn","Spread","toy_40_41.dzn","Chuffed",1200000,40,"LB-TL","True","54889724","False","1199946","79711100","814","466028465","4","549","79711100","11733293","813","False"
"toy.mzn","Spread","toy_28_32.dzn","Chuffed",1200000,28,"Simp","True","9330603","False","150","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","6","False"
"toy.mzn","Spread","toy_31_32.dzn","Chuffed",1200000,31,"Simp","True","15841285","False","1199950","122897859","4","710790146","4","417","122897859","48149041","3","False"
"toy.mzn","Spread","toy_5_9.dzn","Chuffed",1200000,5,"LB-TL","True","256","True","170","774","225","22633","4","19","774","1525","225","False"
"toy.mzn","Spread","toy_10_10.dzn","Chuffed",1200000,10,"LB","True","39816","True","16220","2158819","1143","14896951","4","75","2158819","1103805","1142","False"
"toy.mzn","Gini","toy_22_24.dzn","Chuffed",1200000,22,"LB-TL","True","4110","False","1199949","94418664","89","558844826","4","232","94418664","58258918","88","False"
"toy.mzn","Spread","toy_14_16.dzn","Chuffed",1200000,14,"LB-TL","True","354538","False","1199942","91335556","1694","773722429","4","1595","91335556","87620182","1693","False"
"toy.mzn","Spread","toy_35_38.dzn","Chuffed",1200000,35,"LB","True","32352983","False","1199944","107670602","413","665543250","4","465","107670602","24907145","412","False"
"toy.mzn","Gini","toy_32_36.dzn","Chuffed",1200000,32,"LB","True","3643","False","1199955","35591562","28","285693239","4","381","35591562","38061328","27","False"
"toy.mzn","Gini","toy_17_17.dzn","Chuffed",1200000,17,"LB-TL","True","3671","False","1199939","107319213","371","596814822","4","170","107319213","40454229","370","False"
"toy.mzn","Spread","toy_24_27.dzn","Chuffed",1200000,24,"LB","True","5006385","False","1199945","76480924","2284","558935244","4","293","76480924","41281160","2283","False"
"toy.mzn","Gini","toy_33_35.dzn","Chuffed",1200000,33,"LB-TL","True","4438","False","1199946","53099087","297","302710698","4","465","53099087","15663152","296","False"
"toy.mzn","Gini","toy_22_25.dzn","Chuffed",1200000,22,"LB","True","4019","False","1199947","89900159","235","534544573","4","248","89900159","57224680","234","False"
"toy.mzn","Spread","toy_6_9.dzn","Chuffed",1200000,6,"Simp","True","1413","True","1077200","136518725","154","583291878","4","32","136518725","2817945","153","False"
"toy.mzn","Spread","toy_37_41.dzn","Chuffed",1200000,37,"LB-TL","True","41320045","False","1199944","61858981","2295","367291857","4","463","61858981","8980935","2294","False"
"toy.mzn","Spread","toy_31_34.dzn","Chuffed",1200000,31,"LB","True","14009008","False","1199950","79295904","2022","507357405","4","353","79295904","30301539","2021","False"
"toy.mzn","Spread","toy_27_28.dzn","Chuffed",1200000,27,"LB","True","9006348","False","1200038","69205755","2924","516040260","4","1649","69205755","39654520","2923","False"
"toy.mzn","Gini","toy_3_7.dzn","Chuffed",1200000,3,"LB-TL","True","0","True","80","22","16","497","4","8","22","34","16","False"
"toy.mzn","Gini","toy_34_34.dzn","Chuffed",1200000,34,"LB-TL","True","3673","False","1199955","34687293","47","248801121","4","414","34687293","21857026","46","False"
"toy.mzn","Spread","toy_27_28.dzn","Chuffed",1200000,27,"Simp","True","10345601","False","1199957","118866416","192","603392465","4","251","118866416","5809403","191","False"
"toy.mzn","Gini","toy_26_28.dzn","Chuffed",1200000,26,"LB","True","3705","False","1199963","68339510","106","354660723","4","229","68339510","3559469","105","False"
"toy.mzn","Gini","toy_14_15.dzn","Chuffed",1200000,14,"LB-TL","True","4026","False","1199933","119609146","464","708261245","4","150","119609146","73312209","463","False"
"toy.mzn","Gini","toy_26_26.dzn","Chuffed",1200000,26,"LB","True","4386","False","1199954","23652338","97","308290815","4","940","23652338","82161509","96","False"
"toy.mzn","Gini","toy_14_14.dzn","Chuffed",1200000,14,"LB-TL","True","3788","False","1199896","119743625","387","697469601","4","126","119743625","65026983","386","False"
"toy.mzn","Gini","toy_4_8.dzn","Chuffed",1200000,4,"Simp","True","0","True","90","703","13","6936","4","15","703","1484","13","False"
"toy.mzn","Gini","toy_3_6.dzn","Chuffed",1200000,3,"LB-TL","True","1333","True","80","9","10","201","4","7","9","7","10","False"
"toy.mzn","Spread","toy_8_10.dzn","Chuffed",1200000,8,"LB","True","52723","False","1199932","152705142","834","854985981","4","55","152705142","57585391","833","False"
"toy.mzn","Spread","toy_9_11.dzn","Chuffed",1200000,9,"LB","True","120377","False","1199931","139765650","1398","769155318","4","47","139765650","48023082","1397","False"
"toy.mzn","Gini","toy_38_39.dzn","Chuffed",1200000,38,"LB","True","4274","False","1199947","38933143","228","204042305","4","556","38933143","3960878","227","False"
"toy.mzn","Spread","toy_6_10.dzn","Chuffed",1200000,6,"LB","True","4500","True","320","2555","736","75772","4","23","2555","5645","735","False"
"toy.mzn","Gini","toy_37_40.dzn","Chuffed",1200000,37,"LB-TL","True","3994","False","1200011","44651128","2","234398686","4","525","44651128","5999407","1","False"
"toy.mzn","Spread","toy_36_36.dzn","Chuffed",1200000,36,"LB","True","32506602","False","1199954","54034119","2219","502855833","4","497","54034119","74637067","2218","False"
"toy.mzn","Spread","toy_15_17.dzn","Chuffed",1200000,15,"LB","True","1035398","False","1199937","159016252","1451","919419651","4","106","159016252","40633849","1450","False"
"toy.mzn","Gini","toy_7_9.dzn","Chuffed",1200000,7,"LB-TL","True","451","True","430","29182","299","174811","4","49","29182","6580","298","False"
"toy.mzn","Spread","toy_21_22.dzn","Chuffed",1200000,21,"Simp","True","3596633","False","1199943","58728926","219","247172733","4","214","58728926","2681073","218","False"
"toy.mzn","Gini","toy_10_12.dzn","Chuffed",1200000,10,"LB","True","562","True","539180","51221974","804","220521855","4","58","51221974","1800208","803","False"
"toy.mzn","Gini","toy_31_33.dzn","Chuffed",1200000,31,"LB","True","3499","False","1199959","39320407","416","289295843","4","374","39320407","32373910","415","False"
"toy.mzn","Spread","toy_37_38.dzn","Chuffed",1200000,37,"Simp","True","33541866","False","1199952","4115097","674","2775326361","4","2123","4115097","1377168936","673","False"
"toy.mzn","Gini","toy_34_37.dzn","Chuffed",1200000,34,"LB-TL","True","4626","False","1199943","50077565","71","265959918","4","471","50077565","9087538","70","False"
"toy.mzn","Gini","toy_15_19.dzn","Chuffed",1200000,15,"LB-TL","True","4094","False","1199932","102184833","85","533336377","4","90","102184833","4193773","84","False"
"toy.mzn","Gini","toy_26_29.dzn","Chuffed",1200000,26,"LB","True","3172","False","1199952","64683198","210","391382139","4","434","64683198","43255185","209","False"
"toy.mzn","Gini","toy_26_27.dzn","Chuffed",1200000,26,"LB-TL","True","4130","False","1199948","22421627","65","289469657","4","492","22421627","71934418","64","False"
"toy.mzn","Spread","toy_3_7.dzn","Chuffed",1200000,3,"LB","True","0","True","100","17","10","396","4","8","17","28","10","False"
"toy.mzn","Spread","toy_31_33.dzn","Chuffed",1200000,31,"LB","True","16646471","False","1199959","107436638","2244","920986559","4","381","107436638","98480889","2243","False"
"toy.mzn","Gini","toy_36_40.dzn","Chuffed",1200000,36,"LB-TL","True","3885","False","1199948","41049116","4","223415862","4","519","41049116","5495209","3","False"
"toy.mzn","Spread","toy_31_33.dzn","Chuffed",1200000,31,"LB-TL","True","16646471","False","1200087","107221173","2244","919032660","4","381","107221173","98233890","2243","False"
"toy.mzn","Gini","toy_31_34.dzn","Chuffed",1200000,31,"LB-TL","True","3978","False","1199948","35145741","39","240865691","4","407","35145741","17624927","38","False"
"toy.mzn","Gini","toy_20_23.dzn","Chuffed",1200000,20,"LB-TL","True","3645","False","1199937","60515756","326","270476667","4","392","60515756","3658296","325","False"
"toy.mzn","Spread","toy_40_42.dzn","Chuffed",1200000,40,"Simp","True","48846226","False","1199942","84440506","7","437193756","4","613","84440506","7492588","6","False"
"toy.mzn","Gini","toy_7_8.dzn","Chuffed",1200000,7,"LB-TL","True","788","True","1530","133203","209","725029","4","70","133203","20986","208","False"
"toy.mzn","Spread","toy_17_17.dzn","Chuffed",1200000,17,"Simp","True","904417","False","1199944","76631255","45","334884949","4","360","76631255","6053652","44","False"
"toy.mzn","Gini","toy_24_26.dzn","Chuffed",1200000,24,"Simp","True","2484","False","1199969","49995045","107","208557461","4","174","49995045","1751461","106","False"
"toy.mzn","Gini","toy_4_4.dzn","Chuffed",1200000,4,"LB","True","2590","True","100","113","51","1760","4","11","113","39","51","False"
"toy.mzn","Spread","toy_8_9.dzn","Chuffed",1200000,8,"Simp","True","35193","False","1199933","146747909","78","623803774","4","72","146747909","3998197","77","False"
"toy.mzn","Spread","toy_5_8.dzn","Chuffed",1200000,5,"Simp","True","1216","True","33090","4411435","46","18801825","4","21","4411435","60087","45","False"
"toy.mzn","Spread","toy_34_36.dzn","Chuffed",1200000,34,"LB","True","27790820","False","1199954","73397037","2298","573938777","4","444","73397037","67433096","2297","False"
"toy.mzn","Gini","toy_18_21.dzn","Chuffed",1200000,18,"Simp","True","1913","False","1199939","84845073","23","365874848","4","203","84845073","5031190","22","False"
"toy.mzn","Spread","toy_7_10.dzn","Chuffed",1200000,7,"Simp","True","22640","False","1199980","153850859","125","652080983","4","33","153850859","3952328","124","False"
"toy.mzn","Spread","toy_6_7.dzn","Chuffed",1200000,6,"LB-TL","True","3333","True","130","490","107","12679","4","22","490","888","107","False"
"toy.mzn","Gini","toy_12_12.dzn","Chuffed",1200000,12,"LB","True","4103","False","1200041","116575072","139","608787777","4","112","116575072","5594807","138","False"
"toy.mzn","Spread","toy_17_20.dzn","Chuffed",1200000,17,"LB","True","1759964","False","1199934","100651984","565","860551911","4","372","100651984","96972559","564","False"
"toy.mzn","Spread","toy_17_18.dzn","Chuffed",1200000,17,"LB","True","1563629","False","1199933","117485880","2241","747154307","4","139","117485880","46652497","2240","False"
"toy.mzn","Gini","toy_35_36.dzn","Chuffed",1200000,35,"LB","True","3403","False","1199956","31198780","235","210706671","4","416","31198780","15584382","234","False"
"toy.mzn","Gini","toy_18_18.dzn","Chuffed",1200000,18,"Simp","True","2050","False","1199934","140046529","75","777099359","4","160","140046529","86482835","74","False"
"toy.mzn","Gini","toy_7_10.dzn","Chuffed",1200000,7,"LB","True","663","True","170","4399","189","54854","4","31","4399","10467","188","False"
"toy.mzn","Spread","toy_23_23.dzn","Chuffed",1200000,23,"LB-TL","True","6460315","False","1199946","119110792","375","781389101","4","251","119110792","76407280","374","False"
"toy.mzn","Gini","toy_27_30.dzn","Chuffed",1200000,27,"Simp","True","1911","False","1199956","10915933","62","2511550449","4","1957","10915933","1230765401","61","False"
"toy.mzn","Spread","toy_13_13.dzn","Chuffed",1200000,13,"LB-TL","True","568930","False","1199934","108856612","1949","798832252","4","11878","108856612","76050551","1948","False"
"toy.mzn","Gini","toy_8_12.dzn","Chuffed",1200000,8,"Simp","True","1268","False","1199931","152664020","137","649253128","4","39","152664020","2950458","136","False"
"toy.mzn","Gini","toy_26_29.dzn","Chuffed",1200000,26,"LB-TL","True","3174","False","1199952","64807143","208","392121788","4","439","64807143","43331727","207","False"
"toy.mzn","Spread","toy_10_14.dzn","Chuffed",1200000,10,"LB-TL","True","94160","False","1199932","123164090","1270","884384438","4","303","123164090","72932173","1269","False"
"toy.mzn","Gini","toy_4_7.dzn","Chuffed",1200000,4,"LB-TL","True","326","True","110","2367","53","20552","4","13","2367","3362","53","False"
"toy.mzn","Spread","toy_38_40.dzn","Chuffed",1200000,38,"Simp","True","38159197","False","1199950","94157623","2","499205161","4","554","94157623","14207504","1","False"
"toy.mzn","Spread","toy_24_27.dzn","Chuffed",1200000,24,"LB-TL","True","5006388","False","1199947","94258326","2284","604449502","4","216","94258326","27918316","2283","False"
"toy.mzn","Spread","toy_16_19.dzn","Chuffed",1200000,16,"Simp","True","1438448","False","1199933","144459301","48","723893022","4","99","144459301","7284950","47","False"
"toy.mzn","Gini","toy_22_22.dzn","Chuffed",1200000,22,"LB-TL","True","4395","False","1199953","71830496","202","416080293","4","356","71830496","44033957","201","False"
"toy.mzn","Spread","toy_13_15.dzn","Chuffed",1200000,13,"LB","True","544117","False","1199934","121186019","1351","774860128","4","176","121186019","47949897","1350","False"
"toy.mzn","Gini","toy_6_6.dzn","Chuffed",1200000,6,"LB-TL","True","632","True","2780","458504","102","1978662","4","25","458504","10848","101","False"
"toy.mzn","Spread","toy_4_8.dzn","Chuffed",1200000,4,"LB-TL","True","0","True","110","20","9","517","4","15","20","28","9","False"
"toy.mzn","Spread","toy_30_32.dzn","Chuffed",1200000,30,"LB-TL","True","15336596","False","1199947","70616095","1529","388466760","4","394","70616095","3484668","1528","False"
"toy.mzn","Gini","toy_40_43.dzn","Chuffed",1200000,40,"Simp","True","2395","False","1199954","4769913","51","2426898751","4","2345","4769913","1201495804","50","False"
"toy.mzn","Spread","toy_18_21.dzn","Chuffed",1200000,18,"Simp","True","1831758","False","1199940","149241314","2","828551607","4","199","149241314","89637623","1","False"
"toy.mzn","Spread","toy_35_36.dzn","Chuffed",1200000,35,"LB-TL","True","32204167","False","1199954","46163341","2238","377393727","4","406","46163341","48040804","2237","False"
"toy.mzn","Spread","toy_33_36.dzn","Chuffed",1200000,33,"LB","True","23308590","False","2800","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","TIMEOUT/ERROR","1605","False"
"toy.mzn","Gini","toy_20_23.dzn","Chuffed",1200000,20,"Simp","True","2102","False","1199977","83478667","154","357979947","4","210","83478667","4120524","153","False"
"toy.mzn","Gini","toy_3_4.dzn","Chuffed",1200000,3,"LB","True","0","True","80","3","3","63","4","7","3","3","3","False"
"toy.mzn","Gini","toy_12_16.dzn","Chuffed",1200000,12,"LB","True","1397","True","730","18869","903","254739","4","67","18869","14930","902","False"
"toy.mzn","Gini","toy_8_8.dzn","Chuffed",1200000,8,"Simp","True","1314","False","1199929","157353417","284","670486422","4","64","157353417","3868486","283","False"
"toy.mzn","Spread","toy_27_29.dzn","Chuffed",1200000,27,"LB-TL","True","11375855","False","1199951","82353653","2387","548202910","4","418","82353653","54100642","2386","False"
"toy.mzn","Spread","toy_12_15.dzn","Chuffed",1200000,12,"Simp","True","366622","False","1199933","86784316","237","358676946","4","70","86784316","1412808","236","False"
"toy.mzn","Spread","toy_36_39.dzn","Chuffed",1200000,36,"LB","True","48064297","False","1199946","104060519","2243","644405395","4","469","104060519","23913290","2242","False"
"toy.mzn","Gini","toy_32_36.dzn","Chuffed",1200000,32,"LB-TL","True","3643","False","1199955","36467980","28","293111925","4","377","36467980","39168337","27","False"
"toy.mzn","Gini","toy_38_38.dzn","Chuffed",1200000,38,"LB-TL","True","3703","False","1200023","30069398","267","163897250","4","539","30069398","3323624","266","False"
